relation,neighbor,weight_trigger_response,response_coverage,posts_with_b_comment,b_total_comments_on_a_posts,median_response_delay_minutes
trigger_in_post_author_to_seed,rBitcoinMod,1.994630687896055,0.1804511278195488,24,30,705.8416666666667
trigger_in_post_author_to_seed,Fluid_Complaint_1821,0.4804530139182014,1.0,1,1,58.93333333333333
trigger_in_post_author_to_seed,MTScythe,0.4804530139182014,1.0,1,1,566.9666666666667
trigger_in_post_author_to_seed,Miam_Lanyard,0.4804530139182014,1.0,1,1,21.066666666666663
trigger_in_post_author_to_seed,Parking-Confusion-95,0.4804530139182014,1.0,1,1,264.98333333333335
trigger_in_post_author_to_seed,TigerBicep,0.4804530139182014,1.0,1,1,491.0833333333333
trigger_in_post_author_to_seed,bajasauce2025,0.4804530139182014,1.0,1,1,4.983333333333333
trigger_in_post_author_to_seed,fbacaleb,0.4804530139182014,1.0,1,1,118.98333333333332
trigger_in_post_author_to_seed,foreverdark666,0.4804530139182014,1.0,1,1,132.06666666666666
trigger_in_post_author_to_seed,mreyk23,0.4804530139182014,1.0,1,1,225.06666666666663
trigger_in_post_author_to_seed,very-able,0.4804530139182014,1.0,1,1,191.46666666666667
trigger_in_post_author_to_seed,CazadorHolaRodilla,0.4804530139182014,1.0,1,1,559.2666666666667
trigger_in_post_author_to_seed,Solidsneakers_,0.2402265069591007,0.5,1,1,131.73333333333332
trigger_in_post_author_to_seed,pullupman,0.2402265069591007,0.5,1,1,1216.3
trigger_in_post_author_to_seed,noagendamarket,0.2402265069591007,0.5,1,1,198.56666666666663
trigger_out_seed_to_responder,ThinNeighborhood2276,0.8046326405417213,0.6666666666666666,2,2,2809.45
trigger_out_seed_to_responder,Sad_Confidence_74,0.1601510046394004,0.3333333333333333,1,1,49.71666666666667
trigger_out_seed_to_responder,VulturicAcid,0.1601510046394004,0.3333333333333333,1,1,208.93333333333337
trigger_out_seed_to_responder,Writer-105,0.1601510046394004,0.3333333333333333,1,1,61.93333333333333
trigger_out_seed_to_responder,Xylber,0.1601510046394004,0.3333333333333333,1,1,172.6
trigger_out_seed_to_responder,aonysllo,0.1601510046394004,0.3333333333333333,1,1,167.7
trigger_out_seed_to_responder,billy_bitchtits,0.1601510046394004,0.3333333333333333,1,1,150.41666666666666
trigger_out_seed_to_responder,bolor8,0.1601510046394004,0.3333333333333333,1,1,1487.9333333333334
trigger_out_seed_to_responder,colinallbets,0.1601510046394004,0.3333333333333333,1,1,651.75
trigger_out_seed_to_responder,cphh85,0.1601510046394004,0.3333333333333333,1,1,148.41666666666666
trigger_out_seed_to_responder,genius_retard,0.1601510046394004,0.3333333333333333,1,1,100.31666666666666
trigger_out_seed_to_responder,mdnz,0.1601510046394004,0.3333333333333333,1,1,33.1
trigger_out_seed_to_responder,mindful999,0.1601510046394004,0.3333333333333333,1,1,1051.0333333333333
trigger_out_seed_to_responder,nowdontbehasty,0.1601510046394004,0.3333333333333333,1,1,1253.1166666666666
trigger_out_seed_to_responder,paidboardman2,0.1601510046394004,0.3333333333333333,1,1,7.416666666666667
