relation,neighbor,weight_trigger_response,response_coverage,posts_with_b_comment,b_total_comments_on_a_posts,median_response_delay_minutes
trigger_in_post_author_to_seed,A71001A,0.4804530139182014,1.0,1,1,125.16666666666669
trigger_in_post_author_to_seed,AffectionateIdeal183,0.4804530139182014,1.0,1,1,732.5833333333334
trigger_in_post_author_to_seed,Bruised_Shin,0.4804530139182014,1.0,1,1,528.7
trigger_in_post_author_to_seed,DevineIgnorance,0.4804530139182014,1.0,1,1,156.16666666666666
trigger_in_post_author_to_seed,GothamStreetRat,0.4804530139182014,1.0,1,1,936.1166666666668
trigger_in_post_author_to_seed,Illustrious-Emu6440,0.4804530139182014,1.0,1,1,308.71666666666664
trigger_in_post_author_to_seed,Jdjdbejshs,0.4804530139182014,1.0,1,1,3.3833333333333333
trigger_in_post_author_to_seed,Prestigious-Dirt7471,0.4804530139182014,1.0,1,1,27.266666666666666
trigger_in_post_author_to_seed,chronobrian,0.4804530139182014,1.0,1,1,206.63333333333333
trigger_in_post_author_to_seed,tkwh,0.2402265069591007,0.5,1,1,1252.05
trigger_in_post_author_to_seed,superbotolo,0.2402265069591007,0.5,1,1,24.316666666666663
trigger_in_post_author_to_seed,Willing-Ability6821,0.2402265069591007,0.5,1,1,3.3
trigger_in_post_author_to_seed,Goth_Idiot_,0.2402265069591007,0.5,1,1,453.23333333333335
trigger_in_post_author_to_seed,yalldusty666,0.1601510046394004,0.3333333333333333,1,1,6056.15
trigger_in_post_author_to_seed,WhosThis85,0.1201132534795503,0.25,1,1,598.2333333333333
trigger_out_seed_to_responder,Far-Hunter2057,0.761500010418809,1.0,1,2,1189.3
trigger_out_seed_to_responder,RickRogue69,0.761500010418809,1.0,1,2,5.283333333333333
trigger_out_seed_to_responder,PlasticEyebrow,0.761500010418809,1.0,1,2,625.2833333333333
trigger_out_seed_to_responder,zetdezetylj,0.4804530139182014,1.0,1,1,643.9666666666667
trigger_out_seed_to_responder,counsciousexpansion,0.4804530139182014,1.0,1,1,209.03333333333333
trigger_out_seed_to_responder,dztruthseek,0.4804530139182014,1.0,1,1,111.7
trigger_out_seed_to_responder,dostler,0.4804530139182014,1.0,1,1,92.03333333333332
trigger_out_seed_to_responder,dormango,0.4804530139182014,1.0,1,1,47.483333333333334
trigger_out_seed_to_responder,dope_ass_user_name,0.4804530139182014,1.0,1,1,203.83333333333337
trigger_out_seed_to_responder,diwalost,0.4804530139182014,1.0,1,1,1000.2166666666668
trigger_out_seed_to_responder,digihippie,0.4804530139182014,1.0,1,1,138.43333333333334
trigger_out_seed_to_responder,dentguy888,0.4804530139182014,1.0,1,1,980.85
trigger_out_seed_to_responder,da0uch,0.4804530139182014,1.0,1,1,331.51666666666665
trigger_out_seed_to_responder,coupl4nd,0.4804530139182014,1.0,1,1,481.18333333333334
trigger_out_seed_to_responder,civilian411,0.4804530139182014,1.0,1,1,203.88333333333333
